3883
滂禾,頗坡𨸭玻,4,1,97,1
戸戈,和咊𤖱禾龢鉌䒩㗻盉,9,35,97,1
苦禾,科窠薖稞萪蝌㸰犐課簻䈖㽿髁𠏀,14,30,97,1
烏禾,倭濄渦涹𡑟踒𥟿窩萵喔,7,33,97,1
許𦚢,鞾靴𢪎㗾,4,34,99,1
於靴,𦚢𠏃,2,33,99,1
去靴,𩨷𩨭,2,30,99,1
求迦,伽茄枷,3,31,98,1
丘伽,佉呿㰦𠋧,4,30,98,1
居伽,迦,1,29,98,1
醋伽,脞㛗,2,14,99,1
子𩩆,侳𩛠,2,13,99,1
巨靴,瘸,1,31,99,1
縷𩨭,𦣛,1,8,99,1
莫霞,麻犘蟆𪓹𩔶痲𥂓㦄嘛嗎,8,3,100,1
尺遮,車硨,2,24,102,1
式車,奢賒畲猞,3,26,102,1
以遮,邪耶瑘釾鎁椰擨斜䓉𦰳䔑𦭿𥯘鋣揶爺,13,37,102,1
正奢,遮𠌮㸙諸,4,23,102,1
子邪,嗟𧨁罝蒫謯瘥𨲠袓㜘怚𣩈䦈,12,13,102,1
食遮,蛇虵荼,3,27,102,1
戸花,華驊鷨𧑍鋘鏵釫樺崋划譁嘩,10,35,101,1
古華,瓜騧緺婐蝸媧㧓,7,29,101,1
呼瓜,華花譁𧪮嘩鷨,4,34,101,1
苦瓜,誇䠸夸姱跨胯𠇗䯞,8,30,101,1
女加,拏詉挐摣蒘𧘽𧦮𤓷笯拿鎿,9,12,100,1
古牙,嘉家加葭笳麚䴥豭猳痂鴐枷袈𣮫跏𨔣𤠙𧉪茄迦珈瘕犌幏貑蟼傢旮鎵,26,29,100,1
胡加,遐蝦鍜霞瑕騢鰕䠍䫗碬䪗𩋥赮蕸,14,35,100,1
普巴,葩鈀妑蚆吧舥𧣃啪趴,7,1,100,1
於加,鴉鵶錏㝞椏丫䃁𠜲吖,8,33,100,1
伯加,巴鈀笆豝芭㿬蚆吧疤峇粑,8,0,100,1
初加,叉杈差靫鎈䐤𠞊艖䑡,9,19,100,1
所加,鯊魦沙砂裟㲚桬紗髿𩊮硰莎痧,11,21,100,1
五加,牙衙芽齖呀枒吾蚜庌伢,7,32,100,1
側加,樝柤𦳏㪥䶥皻抯溠渣𤹡𥡧浾楂齇齄查碴査喳,12,18,100,1
宅加,𡨀䠧荼䣝𣘻茶秅𡝐𤶠𦛝𥥸塗𨼑梌䅊搽,15,11,100,1
似嗟,衺斜邪䔑琊,4,17,102,1
視遮,闍余鉈鍦𥍸佘,5,25,102,1
烏瓜,窊洼畖蛙窪哇,6,33,101,1
莊華,髽,1,18,101,1
陟瓜,檛簻𥬸膼撾,4,9,101,1
蒲巴,爬杷琶筢,3,2,100,1
鉏加,楂査槎䶥㢒苴茬餷猹,6,20,100,1
敕加,侘哆𤵾㗬,4,10,100,1
陟加,奓𧬅觰䅊𤶠咤𪗭䐒,8,9,100,1
許加,煆呀谺疨岈颬,6,34,100,1
苦加,䶗㤉𡤫咖,3,30,100,1
才邪,㚗,1,15,102,1
人賒,若婼,2,28,102,1
寫邪,些,1,16,102,1
陟邪,爹,1,9,102,1
五瓜,𣢉𩨾,2,32,101,1
乞加,𣘟,1,30,100,1
與章,陽暘楊揚颺昜羊样眻佯詳徉洋烊煬鍚𩋬輰敭瘍鴹鰑鸉蛘禓崵諹瑒𥂸𦭵𦍹,31,37,107,1
似羊,詳洋翔庠祥𨀘𦍙痒,8,17,107,1
呂章,良梁粱粮糧涼凉𩗬量蜋踉椋䝶綡𣄴㹁䣼輬樑惊墚,18,8,107,1
許良,香皀薌鄉膷,5,34,107,1
式羊,商𧶜傷𥏻殤慯觴湯蔏𪄲螪㲽䵮禓饟䵼塲𤳈墒熵,18,26,107,1
符方,房防坊魴方肪鴋,7,2,108,1
諸良,章漳樟慞璋彰墇障麞獐鄣蔁𪅂𩌬暲嫜蟑,15,23,107,1
尺良,昌裮倡猖閶琩鯧菖娼,8,24,107,1
去羊,羌猐𡸓蜣,4,30,107,1
居良,薑𧅁畺疆壃畕㹔繮韁殭礓橿姜䗵僵,15,29,107,1
直良,長萇腸場䠆㙊䗅瓺,8,11,107,1
陟良,張餦粻漲,4,9,107,1
汝陽,穰禳攘𣀮鑲𨟚躟瀼𩆶獽儴蘘䉴鬤勷瓤孃,17,28,107,1
府良,方汸坊蚄肪邡鴋枋鈁牥趽䄱匚,13,0,108,1
息良,襄廂湘相緗纕忀驤鑲瓖欀箱葙,13,16,107,1
即良,將漿鱂蔣螿𢪇摪,6,13,107,1
初良,創瘡𠛂戧,3,19,107,1
武方,亡芒莣鋩硭杗朚邙𨛌望朢亾,11,3,108,1
女良,孃娘瓤鑲,4,12,107,1
士莊,牀床疒,3,20,107,1
側羊,莊㽵妝裝䊋粧,5,18,107,1
市羊,常尚裳甞嘗鋿𩼝償𪄹徜嫦嚐,10,25,107,1
色莊,霜鸘鷞孀驦騻蠰,7,21,107,1
在良,牆廧墻佯嬙檣薔蘠戕𤞛,10,15,107,1
七羊,鏘瑲槍蹌蹡𨄚斨牄嶈𨶆𥏻搶將謒嗆篬𪙝顙鶬錆,12,14,107,1
去王,匡邼筐䖱框恇劻𩬹洭軭眶䒰𩢼哐,13,30,108,1
雨方,王蚟𩵭彺,4,36,108,1
於良,央鴦殃䄃鉠秧霙胦泱,9,33,107,1
巨良,強彊䲔勥,4,31,107,1
禇羊,𦳝倀鼚,3,10,107,1
敷方,芳妨淓,3,1,108,1
巨王,狂軖軭鵟㞷,5,31,108,1
徒郎,唐啺𥏬煻糖糛堂坣𪕹棠搪蓎瑭餹篖螗𤚫𤛋螳塘碭鶶𩹶踼闛赯磄溏䣘傏隚䧜𨶈鎕䉎𨍴橖榶㲥㼺膛樘醣,40,6,103,1
魯當,郎蓈稂桹廊榔鋃硠𪁜浪䯖蜋𩷕琅瑯㝗狼欴𦵧踉莨㟍䡙艆駺躴筤𥍫閬哴螂啷,30,8,103,1
都郎,當鐺簹襠璫𨎴檔儅𦡁㼕蟷噹,11,4,103,1
七岡,倉蒼鶬𩀞滄凔𠥐傖艙,7,14,103,1
古郎,岡崗剛㓻掆笐鋼綱亢犅堈𤭛牨苀魧迒堽缸罡,16,29,103,1
息郎,桑桒𠸶喪𦅇𩦌,6,16,103,1
苦岡,康穅糠㱂㝩槺𨻷䗧𥉽邟漮𤮊㼹躿,14,30,103,1
呼光,荒𥡃肓衁𩣐鄺𥿼㠵𧧢䀮𣆖㡆巟𣺬𧧮,14,34,104,1
胡光,黃皇璜惶遑潢堭煌餭騜艎簧隍癀𨝴湟徨篁鱑蝗凰偟媓獚蟥韹𨜔䍿䅣𤯷葟趪鰉撗崲磺,32,35,104,1
古黃,光灮洸桄胱垙𨎩輄橫𩧉恍茪僙侊咣,14,29,104,1
吐郎,湯簜鏜闛𧼮踼盪蝪鼞薚𦳝羰鐋耥,11,5,103,1
普郎,滂鎊霶雱䨦磅𣂆,7,1,103,1
烏光,汪尣尪洸𪁘尢,5,33,104,1
烏郎,鴦佒咉𧲱㹧眏姎肮,7,33,103,1
呼郎,炕㰠䐠忼,4,34,103,1
胡郎,航筕桁行迒𨁈頏𦐄魧胻邟杭沆蚢肮苀抗吭,18,35,103,1
莫郎,茫吂䀮汒恾忙朚邙芒𥐞杗蘉𡩩𨛌,14,3,103,1
則郎,臧匨䍧戕贓样髒,6,13,103,1
奴當,囊蠰饢囔,2,7,103,1
步光,傍彷膀髈䠙趽房旁篣𨜷螃䅭騯,13,2,103,1
五岡,卬䭹枊昂䒢㭿䩕,7,32,103,1
昨郎,藏,1,15,103,1
苦光,䯑,1,30,104,1
博旁,幫縍㨍𨢐鞤,5,0,103,1
古行,庚鶊更䢚秔稉粳賡羹𩱧埂浭,12,29,111,1
客庚,阬坑硎𥉸砊劥,6,30,111,1
武庚,盲蝱鄳𥋝莔𨞚䥰𥭮虻,8,3,111,1
戸盲,橫黌蝗鐄瑝喤鍠䬝㶇䄓𧝒𤮏𪏓𢘌韹彋,16,35,112,1
甫盲,閍祊𥛱騯嗙㔙,6,0,111,1
虎橫,諻䎕謍嚝喤,5,34,112,1
古橫,觵觥侊𩃙䍔𣘯,6,29,112,1
薄庚,彭澎膨蟚䰃棚榜䄘搒蒡篣𩡕騯憉𣂆輣𨍩蟛,17,2,111,1
許庚,脝悙亨哼,3,34,111,1
丑庚,瞠橕樘䟓竀,5,10,111,1
楚庚,鎗鐺槍琤,4,19,111,1
助庚,傖䚘𩫿鬇崢,5,20,111,1
於驚,霙鉠韺渶鶧英瑛㿮媖楧,10,33,113,1
撫庚,磅恲亨澎烹,4,1,113,1
符兵,平評苹枰泙坪胓蚲鮃,8,2,113,1
舉卿,驚京荆麠麖鶁蟼荊,7,29,113,1
武兵,明盟𥁰䳟鳴,5,3,113,1
直庚,棖盯澄掁䟫挰憕,7,11,111,1
竹盲,趟𩘽,2,9,111,1
永兵,榮禜蠑瑩揘嶸,6,36,114,1
甫明,兵,1,0,113,1
許榮,兄,1,34,114,1
去京,卿,1,30,113,1
所庚,生笙牲猩狌鉎甥䴤鼪珄,10,21,111,1
渠京,擎勍黥䵞剠䲔鯨檠樈葝䫆擏,11,31,113,1
語京,迎,1,32,113,1
戸庚,行衡䯒胻洐筕珩桁蘅𦣍,10,35,111,1
乃庚,鬤㲰𠽽獰𥣗𧂘𧅍,6,12,111,1
古莖,耕,1,29,119,1
口莖,鏗銵䡰鳽誙牼𡷨硻殸㧶䡩硜摼㰢羥,15,30,119,1
莫耕,甍𣞑䉚萌氓甿嫇蕄𥋝𧂛𥌯,11,3,119,1
布耕,浜捠,2,0,119,1
戸萌,宏紘紭閎嶸嵤𧮯耾翃浤竑宖鈜吰𥐪彋,16,35,120,1
戸耕,莖䪫牼,3,35,119,1
中莖,朾丁玎𠑅𧯫䟓䆸,7,9,119,1
烏莖,甖罌罃鶯嚶櫻嫈鸚譻鸎褮𠠜莖,13,33,119,1
士莖,崢𦱊鬇埩鏳崝,6,20,119,1
楚耕,琤錚凈棦噌,5,19,119,1
女耕,儜薴鬡𧭈鑏䭢嬣,7,12,119,1
普耕,怦姘閛𤘾伻弸䍬㛁匉抨砰乓,11,1,119,1
呼宏,轟輷䎕揈訇鍧渹𦑟𥕗𢝁,10,34,120,1
北萌,繃絣𢆸拼䑫,5,0,119,1
宅耕,橙揨𢾊𢿦湞朾虰憕瞪䆵䁎䆑,12,11,119,1
烏宏,泓謍宖𨳮,4,33,120,1
薄萌,輣棚弸㥊庄,5,2,119,1
五莖,娙俓,2,32,119,1
側莖,爭箏埩綪䋫猙䱢,7,18,119,1
七情,清圊,2,14,123,1
疾盈,情晴請夝䝼,5,15,123,1
子盈,精氏菁鶄蜻晶鼱婧睛𣻒旌旍箐𩓨聙,15,13,123,1
以成,盈嬴㜲瀛籝楹贏𤟣䕦𨜏𦝚攍,12,37,123,1
余傾,營鎣塋䁝濴謍,6,37,124,1
於盈,嬰瓔纓攖𨟙賏蘡,7,33,123,1
陟盈,貞楨禎𨜓湞𨺟,6,9,123,1
丑貞,檉偵赬䞓䟓竀蟶虰,8,10,123,1
是征,成𢦩城誠宬郕筬盛珹䫆鋮,10,25,123,1
直貞,呈程酲𨜓珵䇸裎埕,7,11,123,1
書盈,聲,1,26,123,1
諸盈,征延鯖𨢹𦙫鉦怔正鴊䋊眐𧘿佂𨒌,13,23,123,1
去盈,輕𨆪鑋氫,3,30,123,1
武并,名洺,2,3,123,1
呂貞,跉令,2,8,123,1
府盈,并栟箳屏,4,0,123,1
去營,傾頃,2,30,124,1
徐盈,𩛿餳,1,17,123,1
於營,縈褮嫈䪯𢄋瀠,5,33,124,1
渠營,瓊璚煢焭睘惸𢶇藑嬛𡞦赹憌𢗋𦽓𦾵𨍶㒌,17,31,124,1
息營,騂𤙡垶觪觲,4,16,124,1
巨成,頸𩷏葝𦳲,4,31,123,1
火營,𧵣,1,34,124,1
倉經,靑鶄鯖蜻靘青氰,5,14,127,1
古靈,經涇頸巠,4,29,127,1
戸經,㓝刑形邢𤬐䣆桯鉶型陘侀硎娙鈃㼛𤭓鋞,17,35,127,1
特丁,庭停鼮莛葶筳亭聤霆渟𩹇綎娗㼗𧖧挺楟蜓廷㹶𧓴婷,21,6,127,1
當經,丁釘玎䦺靪虰仃叮疔,8,4,127,1
呼刑,馨𠷓蛵,3,34,127,1
桑經,星曐腥胜鮏鯹𥠀醒鉎篂猩惺,12,16,127,1
普丁,竮俜甹𢖊艵頩姘覮拼,8,1,127,1
郎丁,靈霛𩄀𩆜舲齡麢𦏰囹鴒䉁蛉鈴霝醽苓櫺柃𩆚伶泠瓴𧕅拎刢𧆺𤣘𤫲玲𦉢𩖊㾉聆竛𠄖蘦軨䡼笭零孁令𪕌灵𩟃𩵀龗翎閝鹷䴇昤駖𧖜𩆮蕶酃詅彾䯍呤跉狑𤣤爧冷怜𠱠𦫊𢺰澪鏻𥤞秢䕘獜岭魿𣬹𩚹紷䉹砱阾羚姈㸳欞,87,8,127,1
奴丁,寧寍鸋䆨𣍆𨛲𧕝嚀聹擰,9,7,127,1
他丁,汀訂桯綎聽廳町艼𦉬䩠鞓䋼𦀚庁,14,5,127,1
莫經,冥榠銘鄍溟䫤螟𧱴猽蓂瞑𥹆嫇覭暝,15,3,127,1
薄經,瓶缾蛢䶄屏荓䈂軿萍蓱竮郱畊洴箳,15,2,127,1
戸扃,熒褮螢滎䁝𧵣,6,35,128,1
古螢,扃駉駫坰冋𪕍絅𣕄,8,29,128,1
煑仍,蒸䒱烝𦚦䕄篜脀,7,23,135,1
署陵,承丞𨋬,3,25,135,1
直陵,澂澄瞪憕懲,5,11,135,1
力膺,陵淩夌綾凌𠗲蔆菱䔖㥄鯪崚㱥𡕮𩜁掕祾𣣋,18,8,135,1
於陵,膺應𧕄鷹,4,33,135,1
扶冰,凭馮憑淜㵗,5,2,135,1
筆陵,冫冰掤仌,3,0,135,1
余陵,蠅,1,37,135,1
食陵,繩譝憴鱦乗椉𠅞澠溗塍塖騬乘,12,27,135,1
識蒸,升昇陞勝抍,5,26,135,1
如乗,仍艿䚮辸礽扔㭁,7,28,135,1
居陵,兢矜,2,29,135,1
陟陵,徵𨟃癥𣃘症,4,9,135,1
疾陵,繒鄫驓橧竲嶒,6,15,135,1
魚陵,凝,1,32,135,1
虚陵,興嬹𨞾,3,34,135,1
處陵,稱爯偁,3,24,135,1
其矜,殑䔷,2,31,135,1
山矜,㱡,1,21,135,1
綺兢,硱,1,30,135,1
丑升,僜庱睖,3,10,135,1
仕兢,磳,1,20,135,1
披冰,砯乒,1,1,135,1
都滕,登璒燈簦㲪䔲㽅䳾噔,8,4,131,1
魯登,楞棱稜輘倰祾塄,6,8,131,1
蘇增,僧鬙䒏,3,16,131,1
北滕,崩嘣,1,0,131,1
作滕,增憎磳曾矰罾熷䎖竲橧譄𦼏,12,13,131,1
武登,瞢蕄䒐𦱟𦱛,4,3,131,1
昨楞,層曾䁬,3,15,131,1
步崩,朋堋鵬棚倗鬅硼,6,2,131,1
胡肱,弘鞃苰,3,35,132,1
古弘,肱𩉦,2,29,132,1
呼肱,薨𠐿𩖉𩙛𤃫,5,34,132,1
奴登,能,1,7,131,1
徒登,騰滕縢幐螣藤謄𧈜儯𤻴鰧𥉋籐,12,6,131,1
胡登,恒𢛢峘恆,3,35,131,1
古恒,搄縆絙緪,3,29,131,1
他登,鼟膯𤃶𧰥,4,5,131,1
普朋,漰堋,2,1,131,1
羽求,尤𣏞腄疣肬𪐤沋郵訧,9,36,138,1
於求,憂優瀀𢕶麀𪋎櫌鄾𢆶怮嚘耰獶𧀥纋㱊妋唷,17,33,138,1
力求,劉留蒥勠摎鶹騮駵疁𥹷流㳅飂飀瘤榴瑬旒瑠𪕚𤠑䉧𥰣瀏䬟䱖鰡嵧𣠚鎦𦃓𢷶𨶪懰餾䖻裗𪆱𪎣硫遛䚧憀鏐鎏琉,44,8,138,1
七由,秋秌鞧緧𦃈鞦湫鶖鰍楸萩𪓰䵸蟗䨂篍趥鰌𪓵,17,14,138,1
以周,猷猶悠油由攸蕕浟𠧷𢋅冘邎輶蘨秞蚰蝣櫾楢𦳷斿游遊𨒰卣䚻鮋䱔抌揄舀偤䍃𤪎邮繇㳛㾞囮㘥庮甹𣔴𧡹𦵵鈾魷,45,37,138,1
語求,牛,1,32,138,1
即由,遒鮂䎿蝤啾逎𩭓揂揫湫𣟼揪鬏揪,11,13,138,1
自秋,酋㥢遒䎿崷鰌蝤煪𧤕𦵩,10,15,138,1
息流,脩修羞𩛢𩝧䡭樇饈,7,16,138,1
丑鳩,抽𢭆㨨婤𥈌惆瘳妯,8,10,138,1
去秋,恘惆㲃𠁫,3,30,138,1
赤周,犫犨,2,24,138,1
職流,周州𥺝輖洲賙喌舟郮婤週,10,23,138,1
市流,讎𣫐𣀓鮋酬醻詶雔魗𨞪,10,25,138,1
耳由,柔鍒㽥騥蝚蹂葇鞣鰇瑈腬鶔揉䰆𨛶䐓,16,28,138,1
式州,收,1,26,138,1
去鳩,丘丠蓲蚯邱訄,6,30,138,1
匹尤,䬌秠𡫺衃肧紑醅,7,1,138,1
居求,鳩𦫶𠠳朻䡂㽱𨷺丩龜勼鬮,10,29,138,1
甫鳩,不哹紑䍍鴀,5,0,138,1
所鳩,𢯱捜𩜯䬒𣸈䤹廋蒐𦺋獀䐹𨜛䗏䮟犙䤇𧼭搜餿颼溲鎪鄋螋騪醙𧽏,17,21,138,1
楚鳩,搊𢬆篘醔㮲𥻤謅,7,19,138,1
側鳩,鄒鄹郰騶齱陬緅䑼𨃘菆棷箃𠿈黀,14,18,138,1
士尤,愁㵞,2,20,138,1
許尤,休貅㹯鵂𩢮㾋庥脙𦜵髤䰍咻㵻髹,13,34,138,1
似尤,囚泅汓苬慒鮂,6,17,138,1
直由,儔檮躊幬𢃖裯𠷎疇紬綢稠燽薵鯈籌𪆇𪇘棸椆怞𦡴懤鮋䬞菗𨞪𢤉,27,11,138,1
張流,輈盩啁譸侜𩢸調咮𧻖𥎻矪,11,9,138,1
巨鳩,𧚍裘仇叴厹求𡨃頄蛷𧒔逑球璆艽鼽莍䣇賕殏梂朹㭝俅脙𦜵馗䊵絿䜪扏銶𩒮𥭑毬䟵犰𧻱訅釚捄肍𢛃𦬖訄巰,44,31,138,1
縛謀,浮哹桴枹𥰛罦䍖琈粰䳕罘䱐涪芣蜉烰鉜𡦄𢀼艀棓掊䍌䨗,24,2,138,1
莫浮,謀䱕雺眸牟侔矛𢦵鍪鞪麰𦭷堥劺𨡭蝥蟊鷚𩭾䋷恈鴾蛑繆,24,3,138,1
戸鉤,侯矦𥎦帿鄇䫛鍭銗猴糇翭翵餱喉篌鯸㮢𧮶瘊䗔葔骺睺䙈,24,35,139,1
烏侯,謳嘔歐甌區漚鷗䁱瞘櫙蓲醧剾䙔鏂膒,16,33,139,1
奴鉤,羺獳䨲䰰,4,7,139,1
落侯,樓婁䣚𨻻𧁾蔞𠞭䝏𦎹僂艛耬髏膢𤬏廔剅摟嘍瞜螻簍鞻慺鷜䱾褸遱謱,29,8,139,1
速侯,涑鏉䩳𩌱𩮶摗𠘂𡠼,8,16,139,1
恪侯,彄摳剾韝𢂁滱夠䁱芤瞘,8,30,139,1
呼侯,齁𪅺,2,34,139,1
子侯,𣠏緅陬棷掫,5,13,139,1
託侯,偷鍮鋀媮,4,5,139,1
度侯,頭㓱投𪎨骰𣪌坄牏䤅㢏揄窬緰歈𪁞亠,15,6,139,1
五婁,齵,1,32,139,1
古侯,鉤𠛎溝褠韝緱篝𥴴𪓟㗕𤫱䑦冓枸句軥夠鴝彀鞲勾,18,29,139,1
當侯,兠侸吺篼𥆖剅𧢗𧯠郖𩮷兜蔸,10,4,139,1
徂鉤,㔌鯫,2,15,139,1
薄侯,裒䯽捊抔掊䏽𩚭䍌箁,9,2,139,1
千侯,䜅,1,14,139,1
亡侯,呣哞,1,3,139,1
於虯,幽泑呦𣢜𧍘怮𢆶,7,33,140,1
渠幽,虯觩璆觓鷚蟉𤙠,7,31,140,1
甫烋,彪髟驫,3,0,140,1
力幽,鏐蟉,2,8,140,1
居虯,樛𠃚𦭺朻㽱,5,29,140,1
皮彪,淲瀌𩖛,3,2,140,1
子幽,稵,1,13,140,1
山幽,犙,1,21,140,1
語虯,聱,1,32,140,1
香幽,飍烋,2,34,140,1
武彪,繆鷚䋷,3,3,140,1
七林,侵𢔀駸浸䜷𥍯綅,7,14,141,1
徐林,尋𢒫鐔潯鱏樳鄩𨼔𦠅𩖣襑枔撏灊鬵𦅀鱘,16,17,141,1
力尋,林琳淋臨痳箖瀶霖,8,8,141,1
丑林,琛棽䑣𥉨綝郴賝,7,10,142,1
職深,斟針鍼𪈁箴葴瑊鱵㘰,9,23,141,1
直深,沈沉𤘣莐䒞霃湛枕鈂,9,11,142,1
知林,碪砧椹枮坫,5,9,142,1
氏任,諶愖訦忱煁瘎㽸,7,25,141,1
如林,任鵀恁壬紝銋䛘,7,28,141,1
式針,深𦸂,2,26,141,1
餘針,淫霪婬𥮍蟫鷣䒞冘𢓕碪撢𨟏㸒鐔鱏,15,37,141,1
息林,心𦁍𨊳杺芯,4,16,141,1
挹淫,愔韾,2,33,141,1
子心,祲梫兓埐𩀿𪖼綅𥍯𩻛,9,13,141,1
昨淫,𩷒䰼鬵嶜梣埐𣜣鈂灊䤁岑,10,15,141,1
女心,䛘䋻鵀紝,3,12,142,1
巨金,琴㩒捦擒黔禽芩𨙽檎㕋鵭䔷澿凜庈雂㪁㱽黚䅾耹靲噙,22,31,142,1
去金,欽菳衾嶔顉,5,30,142,1
魚金,吟訡䪩唫崟荶碞𩂢乑𠪚,10,32,142,1
許金,歆廞嬜㽎鑫,4,34,142,1
居吟,金今黅衿襟䘳禁㦗𪑙,9,29,142,1
於金,音陰隌瘖霠䜾喑䤃,8,33,142,1
所今,森參曑蔘薓槮襳𥥿穼棽,10,21,142,1
鋤針,岑涔㞥梣𣠟𩅨𩻛䅾笒,9,20,142,1
側吟,旡簪㻸撍,4,18,142,1
楚簪,嵾參梫𥤇駸槮,6,19,142,1
充針,𧡪,1,24,141,1
徒含,覃𨝸潭曇藫橝蟫譚𧽼燂壜鐔眈㽎𦗡𩡝𧂗蕁䊤㽑罈,20,6,161,1
倉含,參驂䟃傪㜗,5,14,161,1
那含,南男柟楠抩䶲𤱣蝻,7,7,161,1
烏含,諳䳺媕庵腤菴㞄馣嬜韽盦喑鵪,12,33,161,1
胡男,含涵䈄筨梒䤴函顄𩔞蜬頷𣹢鋡𤭙𠥴䶃圅肣䨡𩄙𢎘𠗴晗焓,22,35,161,1
盧含,婪惏燷嵐葻啉,6,8,161,1
昨含,蠶撏䣟𨅔,4,15,161,1
作含,簪撍篸𥸢䐶䍼鐕糌,7,13,161,1
他含,探撢貪欿㵅僋,3,5,161,1
丁含,耽湛眈酖妉甔媅𧡪𡖓,9,4,161,1
口含,龕𢦟𩑟堪戡𤯌嵁𤬪撖㪁,10,30,161,1
火含,㟏𩈣馠𣢺谽唅𡬖𡪶,8,34,161,1
蘇含,毿蔘犙,3,16,161,1
古南,弇䶃淦䌠蜬,5,29,161,1
五含,䜙𡪁嵁,3,32,161,1
徒甘,談郯惔錟淡痰澹倓餤𥰨㶣,11,6,145,1
古三,甘柑䇞苷泔𤯎媣疳,7,29,145,1
都甘,擔儋聸頕甔,5,4,145,1
蘇甘,三參弎𢁘鬖叁舢,5,16,145,1
魯甘,藍襤䰐㩜籃𩈵𪇖懢䆾儖蘫,11,8,145,1
苦甘,坩,1,30,145,1
他酣,舑聃𨈭緂㘱䔜䆱㴂𦸁坍,9,5,145,1
昨甘,慙慚鏨䳻㨻,5,15,145,1
胡甘,酣甝䗣魽𤯎煔炶邯,8,35,145,1
武酣,姏,1,3,145,1
昨三,𩈻,1,15,145,1
呼談,蚶𧵊嬜歛憨,5,34,145,1
余廉,鹽塩𣡶閻壛阽檐簷櫩𣡞㶄𪂈䦲㿕𤅸閆,15,37,155,1
力鹽,廉鐮鎌𩄡㡘簾薕薟蘞匳籨𥖝獫蠊䆂𨎷𣀃帘鬑覝奩臁襝,20,8,155,1
府廉,砭𥑁,2,0,156,1
息廉,銛暹枮綅𦃌韱襳纖憸孅䯹彡𢘁,13,16,155,1
七廉,籤臉䑎鹼槧憸僉𠠃㡨譣簽,10,14,155,1
職廉,詹瞻占蟾噡厃,6,23,155,1
視占,棎撏蟾,3,25,155,1
失廉,苫痁𡝫,3,26,155,1
處占,䪜㚲幨襜裧𤎥㾆緂妗𢛈𢃔,11,24,155,1
汝鹽,𩓾髯蚺呥柟𧦦蛅冉袡䶲㾆舑冄,12,28,155,1
女廉,黏粘䬯,3,12,156,1
于廉,炎,1,36,156,1
張廉,霑沾𪏉,3,9,156,1
丑廉,覘𡝫,2,10,156,1
央炎,淹菴崦醃䣍閹,6,33,156,1
丘廉,𢜩𨦄,2,30,156,1
語廉,𪙊,1,32,156,1
子廉,尖殲瀸㡨𡄑漸虃熸䇝𩅼鑯鋟𩃔,13,13,155,1
昨鹽,潛朁鬵𥮒灊䁮燂𤎢螹,9,15,155,1
巨淹,箝鉗𢁮鉆黚拑黔羬鳹雂鍼鈐,12,31,156,1
一鹽,懕猒饜嬮㤿䅧𨣻,7,33,155,1
徐鹽,燅𤍙燖爓𦢨䕭𢸧㰊𢅮,9,17,155,1
史炎,襳,1,21,156,1
直炎,㶣𪏂誗,3,11,156,1
巨鹽,鍼,1,31,155,1
他兼,添沾黇舚,4,5,159,1
丁兼,𩬑敁佔詀㡇𧚊𦕒䀡掂踮,8,4,159,1
徒兼,甜恬湉菾𦳇,5,6,159,1
勒兼,鬑薕熑溓濓燫濂,6,8,159,1
苦兼,謙䌠,2,30,159,1
古甜,兼縑鶼𥻧蒹𦋰鰜,7,29,159,1
戸兼,嫌稴,2,35,159,1
奴兼,鮎䬯拈鯰,3,7,159,1
許兼,馦㾾䵌㽐欦䌠妗,7,34,159,1
胡讒,咸鹹醎函𩤥諴鰜稴椷㮀輱,11,35,153,1
古咸,緘䌠瑊玪尲黬𪒹尷,7,29,153,1
所咸,攕摻檆杉櫼𩃔𩁺䀐𨏪𩌰㺑,11,21,153,1
乙咸,𤟟淊黯,3,33,153,1
五咸,嵒䫡黬羬𧇱麙𪙊碞㺂𧬌,10,32,153,1
許咸,㰹𧍧妗𧮰䩂,5,34,153,1
竹咸,詀䩇鵮𪉜,4,9,153,1
女咸,諵喃,2,12,153,1
士咸,讒獑鏨饞毚㺥𪗂欃攙𪖎𢽝儳酁,13,20,153,1
苦咸,鵮𢽣嵁厱𠔺,5,30,153,1
戸監,銜甉,2,35,151,1
鋤銜,巉嶃酁艬鑱獑毚嚵,8,20,151,1
五銜,巖礹𡆑岩,3,32,151,1
楚銜,攙,1,19,151,1
所銜,衫纔髟縿彡芟穇𩌰,8,21,151,1
谷銜,監礛𥌈鑑㔋,5,29,151,1
白銜,𨂝,1,2,151,1
口銜,嵌,1,30,151,1
語𩏩,嚴䉷,2,32,147,1
虚嚴,𩏩杴㿌𥟕蘞,5,34,147,1
於嚴,醃腌,2,33,147,1
丘嚴,㪁厱,2,30,147,1
符咸,凡帆𠆩𦨲氾颿柉,7,2,148,1
匹凡,䒦𣢲,2,1,148,1
多動,董蝀箽懂蕫䵔𧄓,7,4,0,2
莫孔,蠓𤾬鸏濛朦曚懵,7,3,0,2
康董,孔倥,2,30,0,2
先孔,㪌𥳺檧䉥𣞷,3,16,0,2
他孔,侗桶曈捅,4,5,0,2
作孔,緫揔𢝰嵸㢔𩮀蓯𩱛猣翪䁓㷓𢉛𨍈偬總摠,15,13,0,2
胡孔,澒鴻𧋔𠳃汞,5,35,0,2
烏孔,蓊滃暡郺勜䈵䐥塕𤌏嗡,9,33,0,2
奴動,𨑊,1,7,0,2
